Id,SalePrice
1641,174121.63454345227
1642,241985.44388501666
1643,213443.90096219396
1644,237668.35407043804
1645,194580.07780297703
1646,167770.69032603397
1647,164643.47811260092
1648,130982.8293441047
1649,146668.859449378
1650,118115.59647225229
1651,121214.18692050752
1652,96279.27957534937
1653,98065.21892338405
1654,143409.10341209508
1655,146927.4405795969
1656,142515.24006631467
1657,144747.550043442
1658,145368.57690365033
1659,121272.57281453506
1660,159373.02683226933
1661,452638.58670137526
1662,396198.36677082925
1663,372916.9626532519
1664,461643.1465130977
1665,321280.82772448636
1666,341013.1811557849
1667,373329.08120528696
1668,348238.3849123873
1669,287681.620273432
1670,354478.2891126183
1671,262165.87677649886
1672,458963.6444862188
1673,301740.89786461537
1674,235536.1859238363
1675,193430.58390675473
1676,195858.08129601378
1677,220384.012571259
1678,465186.5765767817
1679,413755.7136802707
1680,332891.37021016487
1681,251233.0200521881
1682,299440.8398604105
1683,184337.884297111
1684,167541.64887714392
1685,170337.48501191448
1686,167119.5404397019
1687,170692.50820011925
1688,189799.5912292566
1689,196125.02221832416
1690,187678.8910615846
1691,186972.0167027945
1692,257983.21567273248
1693,172253.15729068572
1694,179876.18079422764
1695,167730.1187483363
1696,269258.4382556098
1697,172640.13847816954
1698,364223.01406660397
1699,333649.3005279289
1700,255888.08753787784
1701,264963.60301109403
1702,256030.5715284494
1703,263380.5045917025
1704,284299.4967613126
1705,217668.5837983175
1706,402930.45471358293
1707,224246.62473056855
1708,218634.24569997896
1709,255041.51554796047
1710,215029.25790647313
1711,257432.6555775381
1712,269839.00530826056
1713,288712.2479112301
1714,222091.98854392188
1715,210963.67309281972
1716,182013.53294781485
1717,168374.6413756552
1718,130784.00947278443
1719,196524.97362871378
1720,248025.81690235235
1721,162285.01223239664
1722,126096.28424840968
1723,162410.3350191489
1724,215296.45328276147
1725,243944.5646611855
1726,181718.86905322227
1727,162547.8682979623
1728,173550.4631120022
1729,170756.06366324011
1730,165690.54938015091
1731,126521.52735299946
1732,133814.44382863125
1733,119156.90807352088
1734,127013.2419033392
1735,133750.3325668339
1736,118528.03994464262
1737,310102.31797021575
1738,227963.6127366106
1739,261150.34278059748
1740,247909.94658870876
1741,203738.98137486025
1742,177327.29680885276
1743,172561.88992835945
1744,305306.78767449805
1745,222462.17889620308
1746,167839.90591500842
1747,220909.400270473
1748,218588.5059529039
1749,152884.53570505706
1750,126209.18613051648
1751,235656.72003121482
1752,121040.40531418136
1753,151696.7182916394
1754,188435.27097123684
1755,162448.0059679083
1756,131873.70466325767
1757,123747.37040254692
1758,150873.90416036005
1759,161548.91380175835
1760,166363.40154928793
1761,146994.22426462817
1762,187542.13267938793
1763,165445.50181558178
1764,114556.28322329161
1765,168042.99040541874
1766,175053.32476902974
1767,202723.3854824094
1768,150609.0763024661
1769,166966.86060273624
1770,148625.17301148167
1771,126232.06424528323
1772,125561.75450563709
1773,141055.44752841836
1774,123134.96302213699
1775,143523.27554440795
1776,118080.29383824715
1777,119563.420621668
1778,137900.15919639554
1779,114636.08479370603
1780,171414.1450671617
1781,125882.50982305658
1782,91709.35871740138
1783,145420.61340220596
1784,104746.81604438355
1785,125646.37356237887
1786,144559.75314846952
1787,175241.34122432128
1788,59149.608725427686
1789,107305.04064267834
1790,85370.78433998079
1791,180805.25674487482
1792,155970.1874677212
1793,126547.43074767083
1794,148519.87697371197
1795,137103.6176120997
1796,133317.27247270712
1797,115703.81627231782
1798,124077.85630083687
1799,112343.17548939383
1800,132422.46768021557
1801,137278.8352572006
1802,125785.81866052817
1803,144871.92734614445
1804,147088.8030587762
1805,134370.0447676688
1806,114938.11423623393
1807,118024.85889393893
1808,122907.63172503067
1809,122501.18878152859
1810,144695.67001371746
1811,93125.59233413333
1812,89394.97945659206
1813,131831.04208793843
1814,96221.86505004777
1815,50934.818026346125
1816,98956.25590937903
1817,112394.36168214044
1818,158192.44892695767
1819,125337.32705567293
1820,67945.70508069944
1821,107407.98375633401
1822,140323.4207383342
1823,53516.36573010352
1824,139189.5329642344
1825,140364.59324704163
1826,115872.70901379587
1827,103376.25226374857
1828,135929.69674148303
1829,109193.71296260234
1830,144787.8579651801
1831,132287.8317123053
1832,82279.15101733494
1833,134812.2858268068
1834,116806.37564942164
1835,123330.61034877
1836,117255.77252070697
1837,80823.79286988666
1838,132536.47552244394
1839,93538.2355136998
1840,159927.2206012296
1841,141917.15896246542
1842,87535.18457619783
1843,138115.2109281256
1844,139359.70900238966
1845,140453.8003312578
1846,148471.4326423002
1847,157719.80146474924
1848,50935.40454469023
1849,104717.91619431897
1850,116113.51795209828
1851,145267.61303241772
1852,121776.89924737895
1853,129111.767478602
1854,172099.20563787976
1855,149076.21516893644
1856,217178.25775402522
1857,147161.59338289167
1858,135375.0106419187
1859,119824.65806937769
1860,160872.47046647547
1861,119689.47397972966
1862,289460.9854134454
1863,275547.6409089159
1864,276889.60990677914
1865,349411.01826331485
1866,348943.126599715
1867,232377.73139096136
1868,279439.2942475994
1869,209545.8059873805
1870,226536.4056861569
1871,256359.99180348346
1872,173442.80938378433
1873,225609.16742713758
1874,139591.8339685748
1875,201238.7230738531
1876,199080.22407878368
1877,210435.4969753157
1878,204886.04866918465
1879,127231.49358766804
1880,134425.82072771507
1881,245492.9750130291
1882,244429.45144447967
1883,193069.6943345782
1884,210956.04576708682
1885,245058.88011065582
1886,279149.71362748794
1887,212905.60554045142
1888,274043.44857387024
1889,163885.81032736792
1890,128522.33262462812
1891,134769.59196315723
1892,98899.10900136275
1893,135043.47926303747
1894,126713.70594697162
1895,131518.23451541754
1896,127061.59260284324
1897,120466.45714264033
1898,113827.14936051068
1899,159901.85002150436
1900,141752.0009972877
1901,169840.4651005322
1902,139489.08036762907
1903,212403.1443135862
1904,145210.7799516688
1905,200353.06063170044
1906,177427.26868821456
1907,190495.4157002944
1908,112572.57536412471
1909,132970.53034214786
1910,120109.78464949733
1911,228398.66678558543
1912,295213.1418124518
1913,140594.94735611798
1914,72902.47026839782
1915,331759.70825056813
1916,60670.63898991835
1917,249721.9145269947
1918,142439.3827904538
1919,163786.7582480621
1920,142678.9626563741
1921,415728.6834179762
1922,325376.7203906808
1923,225506.16317182846
1924,230849.39274737306
1925,190038.55464117482
1926,395737.4307702642
1927,130767.0376086547
1928,163602.01812758754
1929,129767.60130301259
1930,127813.82575220137
1931,148688.22494264573
1932,141997.82904647445
1933,215480.2491378129
1934,182848.39145337715
1935,172988.52707508256
1936,190010.1522596922
1937,185535.16070658204
1938,187804.46748783469
1939,235906.49456184244
1940,178058.98817102215
1941,173432.48052318138
1942,179786.84530779126
1943,218014.33390330462
1944,410316.63201759313
1945,417741.53677200986
1946,147036.71316578207
1947,307536.9116865539
1948,176824.08725823578
1949,251598.4196520162
1950,176249.09268914367
1951,240871.1726255505
1952,201928.93031171346
1953,176426.02166329135
1954,178504.50761619868
1955,137784.83619858391
1956,310108.43970253156
1957,153556.69005363536
1958,319533.2666417711
1959,139506.18381199514
1960,111007.44072150518
1961,126806.30497242621
1962,93249.04360758344
1963,104209.71136503975
1964,111814.67013362228
1965,146824.42970629915
1966,141019.67147504102
1967,289589.9341531919
1968,436737.95204748743
1969,385860.2535569264
1970,423727.34135406645
1971,417454.5828838797
1972,372894.94305525615
1973,243585.94543239102
1974,325883.3962669657
1975,450078.4250044606
1976,266502.967577556
1977,369980.00065125414
1978,361643.55308323633
1979,328483.32119615783
1980,198341.2853492377
1981,343995.2640834637
1982,218452.5469299349
1983,206245.31234036514
1984,164745.93028680686
1985,227271.36174479147
1986,217897.15077178733
1987,178414.8204991232
1988,175146.054451347
1989,188903.89284867267
1990,221663.8164845874
1991,237245.0935327443
1992,225161.97480393708
1993,164876.584067393
1994,221455.15269824947
1995,183701.03770532092
1996,246923.59538751788
1997,315856.6869968278
1998,345270.88512947125
1999,269994.63758768246
2000,320264.3910809102
2001,290679.2347075177
2002,236870.34063610114
2003,247471.20888931415
2004,276279.093341253
2005,202839.55597791675
2006,230647.24924650043
2007,246595.91982241292
2008,223322.32416163335
2009,202203.32233649105
2010,187454.62110251343
2011,138549.13015786797
2012,176504.06616415436
2013,183580.2253219879
2014,184225.71086209538
2015,195390.5915746046
2016,204424.70394807134
2017,194761.45070391704
2018,130230.66247243635
2019,137144.2122026216
2020,111505.71682723053
2021,109364.92811499922
2022,174227.21935274583
2023,145706.4401055529
2024,247412.0746959674
2025,364378.40672826045
2026,174025.4136603635
2027,162569.81749821617
2028,150176.6638521882
2029,174149.96823624353
2030,264184.7404822051
2031,224161.2946664936
2032,244252.66656015217
2033,254001.62379785895
2034,169427.06321575042
2035,221989.59247469896
2036,187219.09213178174
2037,189202.36982488038
2038,325286.2801479088
2039,218507.48942823336
2040,293876.54613244865
2041,279994.9625274638
2042,209295.43329906592
2043,169763.88202699303
2044,165569.31667975598
2045,207740.45688285702
2046,133432.50091304645
2047,151481.09045592224
2048,138023.5495605619
2049,132544.37451237606
2050,170926.49485049243
2051,98623.14013146846
2052,121879.04703071981
2053,145121.1354437572
2054,85447.21973361702
2055,159479.98547462907
2056,139211.58054228665
2057,115680.73905205839
2058,222153.7009361033
2059,137653.20719011375
2060,166738.83679823665
2061,166755.4050963768
2062,132846.93602685706
2063,116253.34424818508
2064,153201.27575166448
2065,126375.8109558843
2066,170689.02618572803
2067,114596.9131248116
2068,125338.67112828861
2069,82061.10679756594
2070,112901.88136498438
2071,102136.50443492814
2072,131310.03688915132
2073,141223.4066676739
2074,188027.26916300363
2075,146988.98348241713
2076,123058.54835232129
2077,153349.71594750762
2078,132065.49863091932
2079,132388.74256167086
2080,117672.08280377592
2081,123391.5843790705
2082,132210.00070348123
2083,143841.9203914842
2084,109991.56480526445
2085,121972.1444109488
2086,120690.74687596712
2087,121999.82559723199
2088,86230.47423028604
2089,75387.26323366772
2090,132175.58193692277
2091,129600.96393674288
2092,123359.72374195945
2093,116882.54682577307
2094,101257.68805512784
2095,150401.66241073483
2096,77316.69621048355
2097,94567.92503445753
2098,145650.64172049184
2099,55990.763515601386
2100,84417.64246918775
2101,113213.37756052891
2102,122862.65932749597
2103,106989.71808006069
2104,127615.36372983723
2105,130932.24466122949
2106,63181.237815617205
2107,216581.2998225119
2108,111742.69952468664
2109,110132.37949197277
2110,136838.55633434097
2111,144199.74105784466
2112,145286.87830398077
2113,121349.65803751709
2114,114410.60630436036
2115,158851.82051787054
2116,118820.32682176109
2117,146820.73271329637
2118,125262.47731894195
2119,110804.03329138289
2120,112784.84460066247
2121,87714.37040912024
2122,116935.64905665281
2123,81817.55375423693
2124,156190.5532660542
2125,123767.68525117359
2126,163224.47895833003
2127,149382.5842053284
2128,132147.13264126406
2129,96934.3702801019
2130,147803.724926915
2131,138965.83689467295
2132,113484.60469733378
2133,128024.13431037417
2134,123727.13377800341
2135,94220.76706476568
2136,77650.30143829757
2137,121933.227954561
2138,130494.05669267778
2139,150667.4733657779
2140,138562.97861624195
2141,141665.2368756926
2142,134488.19978303797
2143,143264.5474384678
2144,115840.37762385135
2145,136096.8330888253
2146,166814.38047556652
2147,144610.34318814022
2148,133692.56857380088
2149,150820.39562926794
2150,229432.26739146316
2151,110287.85644220596
2152,181038.19697823786
2153,145866.53557063348
2154,110961.12919208108
2155,136359.635221155
2156,256980.5647638887
2157,231690.36675410662
2158,232201.54801947347
2159,201925.2909893329
2160,165234.33971828021
2161,232861.0243231872
2162,384742.1064501562
2163,403525.043102993
2164,243396.5714845954
2165,206822.446218253
2166,149982.61493046538
2167,218339.93670109374
2168,204592.47916892578
2169,198739.07731306087
2170,219579.84618007127
2171,152567.65502692942
2172,133475.73549456368
2173,150645.34856938943
2174,224970.4004293549
2175,290372.1685952823
2176,345077.4637822294
2177,237725.2222030891
2178,207531.87099106435
2179,138685.20015059313
2180,232748.26760203476
2181,190482.49454875084
2182,216313.22088221955
2183,194995.08581266995
2184,118581.17753980315
2185,127563.3232371175
2186,149162.23749776627
2187,152012.73563396465
2188,157591.50051719652
2189,228839.85040995927
2190,81888.26590730123
2191,80151.58992327157
2192,97519.00026527907
2193,113280.44270096644
2194,106524.85016140019
2195,108314.67480659159
2196,102164.71083269511
2197,118318.55000870702
2198,162899.8895321191
2199,179028.25143780888
2200,142171.0424922728
2201,134818.7119060907
2202,203070.3266980499
2203,146177.65221626163
2204,195920.05075242248
2205,120088.00678060067
2206,145198.24457788724
2207,229918.27798628155
2208,242961.7098138174
2209,234516.580311623
2210,121045.22549301937
2211,109135.49840654583
2212,115353.620099355
2213,103917.8914011702
2214,133067.76137488813
2215,105535.67874758442
2216,149530.55491776526
2217,68544.95914045586
2218,87845.81131545886
2219,78505.30065242983
2220,80554.55857917904
2221,337100.06025056966
2222,284741.4812323109
2223,298948.4770154525
2224,206911.5946059615
2225,111475.21218890046
2226,193415.30985478163
2227,190390.69851607888
2228,241758.2180073908
2229,229862.34825013435
2230,162903.0284207492
2231,212038.60876103942
2232,180332.00269141613
2233,176324.0665717006
2234,223794.3489983114
2235,224389.25518468773
2236,236747.4981923861
2237,334216.2770116983
2238,201350.15593205838
2239,104765.42528525484
2240,160978.9383127995
2241,147779.83749227563
2242,123170.57657897117
2243,124997.08207307279
2244,100896.95448826185
2245,98522.91716753379
2246,140678.40744755333
2247,106774.93420407537
2248,124765.96791559506
2249,123851.4389824203
2250,135054.25328515403
2251,97153.29096959179
2252,174023.5282575598
2253,157006.1099635326
2254,177332.9803523917
2255,192959.20367991293
2256,177942.8515973865
2257,219103.5666627753
2258,163999.15458255995
2259,175952.8756984303
2260,146494.90628349647
2261,188338.00825722635
2262,200046.9227183795
2263,388233.888430401
2264,445860.7333119991
2265,153808.56630009238
2266,294096.2135202781
2267,369450.99825813115
2268,405764.47903033206
2269,148798.5830911335
2270,189320.25492821352
2271,217004.4586664425
2272,194907.4718369303
2273,171671.0536688302
2274,182535.75550276882
2275,162482.08935868286
2276,194095.96419330512
2277,189780.96071176595
2278,146926.47560618343
2279,123068.68943204178
2280,113466.1101286275
2281,181473.20144376432
2282,196858.2576276275
2283,102787.27630625291
2284,115074.55707666099
2285,138557.1432144401
2286,122762.56885988249
2287,366685.4317000427
2288,276454.6092244128
2289,410749.4662930825
2290,433696.22185621137
2291,329810.90611645207
2292,460841.8302411903
2293,440976.41409601213
2294,445921.6442661546
2295,466822.5290726902
2296,255337.8312900266
2297,310458.6645638835
2298,345930.56736106344
2299,392686.0718769249
2300,337626.72864361014
2301,279901.0769093934
2302,248441.971579221
2303,234013.44113012188
2304,223926.50718512756
2305,184928.51662223178
2306,182799.0649276799
2307,196401.40108581167
2308,218701.6192895588
2309,273791.1847420149
2310,210611.5319019237
2311,194853.76785559056
2312,175500.79560511658
2313,167469.95396316945
2314,169252.51973897684
2315,171828.30802112096
2316,188821.083285608
2317,192722.41879682476
2318,179184.88275440186
2319,169464.08944467347
2320,182379.5811637157
2321,250000.75890672964
2322,168608.76885896001
2323,190872.00716540898
2324,174132.75384111534
2325,209265.58403612717
2326,173335.8598457431
2327,213858.45214390763
2328,234893.89110432583
2329,182542.1944398346
2330,174679.1161895241
2331,377030.9267190879
2332,427935.42556624836
2333,316852.0416815208
2334,265413.054401479
2335,250040.34131370447
2336,341065.15877110057
2337,208502.68288779198
2338,264426.3064006579
2339,223462.99051574056
2340,387881.6749190915
2341,226849.5647310214
2342,223197.0882280603
2343,227628.1776929671
2344,225734.33385018955
2345,223700.98740588795
2346,214220.34112743192
2347,206513.06267098137
2348,239382.78258330515
2349,184998.3431303898
2350,290930.717748068
2351,272999.4624788654
2352,252949.75412007124
2353,258732.3089141964
2354,133062.77500892416
2355,137803.70743941315
2356,160543.67533169518
2357,196077.19881903232
2358,198453.18383918147
2359,130230.79136934226
2360,115607.26984251796
2361,146661.8297032988
2362,257693.8472994291
2363,136691.07878747137
2364,164291.2179580875
2365,217217.1381991545
2366,186914.69486415407
2367,217376.97022077127
2368,212546.11405872603
2369,221329.66071299286
2370,173133.18598816782
2371,174047.50555321007
2372,194689.9709730303
2373,262155.8140481489
2374,305741.2141577037
2375,249218.17711331416
2376,264984.81545971596
2377,355085.21357926546
2378,145164.4190299862
2379,201472.2706911433
2380,147084.59933819174
2381,154598.52446051876
2382,194964.39202320142
2383,202966.97937317254
2384,245551.6512565132
2385,163867.75119600183
2386,136685.52533077894
2387,132726.3397669444
2388,104956.38731083045
2389,124584.2537629823
2390,146687.8571236017
2391,148725.84086754255
2392,117751.79903636775
2393,165551.51920779076
2394,148271.1787145448
2395,206172.2277284409
2396,143475.9447595142
2397,191593.68309042952
2398,127205.34274971782
2399,54562.82402534725
2400,55276.86764939241
2401,114789.65557725074
2402,135468.4323388638
2403,132877.9880964782
2404,150959.7099776847
2405,160048.90650988062
2406,140185.28971874414
2407,124692.58926764343
2408,141130.19819169244
2409,126714.15066405603
2410,162360.8793701588
2411,122268.91024772056
2412,156577.584227504
2413,129521.46885517657
2414,156269.56907751967
2415,123499.91651870035
2416,128986.30232654265
2417,139668.82260241473
2418,131758.1261175808
2419,126049.31408762581
2420,127091.6915506112
2421,140064.52965571606
2422,111783.90562447014
2423,128123.66203932356
2424,151814.88908987926
2425,180069.89827175246
2426,128059.05669049907
2427,141165.94350035375
2428,170974.57635280307
2429,115415.28110678389
2430,133904.98976454083
2431,114100.38147183767
2432,144894.29587143913
2433,137531.43965976615
2434,135904.34928073443
2435,148588.63923803077
2436,106939.5502988268
2437,112452.1987959742
2438,128025.17001424589
2439,106593.5341614598
2440,118548.33967213405
2441,84532.24310389256
2442,97079.02785236105
2443,129365.71006521236
2444,121396.34140369309
2445,78773.64948928035
2446,142697.86336843861
2447,182186.63240147935
2448,136811.58672057634
2449,111589.29878787539
2450,141714.86543486145
2451,125245.9021537698
2452,207959.12188440768
2453,92188.81910083278
2454,128000.92685899285
2455,111886.16657414773
2456,137483.7244481673
2457,133814.80084048145
2458,132565.9651879487
2459,114301.98360983675
2460,134621.95124927716
2461,123809.7855188004
2462,140508.0058313982
2463,125838.48357082995
2464,185526.45600031147
2465,142856.5669693084
2466,118424.0608113339
2467,123689.55848152086
2468,77885.71543249067
2469,75859.71463937589
2470,202550.48383109845
2471,194155.31620614295
2472,150060.0944490561
2473,122076.1699724269
2474,80370.08408679422
2475,211574.9119260989
2476,118636.91998029748
2477,129935.90431436723
2478,143083.23925397894
2479,101971.98744402622
2480,168584.79646598274
2481,130082.82797494571
2482,134142.7366001385
2483,115530.22965641311
2484,126855.04494710985
2485,130653.01525713042
2486,155517.61228171558
2487,174052.01428737384
2488,162120.93146372828
2489,148004.14199257258
2490,160957.53599398336
2491,85942.26200292136
2492,200333.82001867742
2493,153417.80405903424
2494,145956.2727754668
2495,84825.83208709558
2496,230687.84106222432
2497,145717.19556195743
2498,111685.53214752386
2499,93814.28557389138
2500,130918.96593422203
2501,134995.15479159803
2502,149162.33796246664
2503,95085.27537094844
2504,183532.42025063408
2505,223604.8243885612
2506,252320.0116975192
2507,282822.4242225676
2508,251923.43744538035
2509,218780.32507397712
2510,215578.8426832675
2511,177586.7575854465
2512,212065.18091082724
2513,222183.2434282371
2514,281153.39064722526
2515,147644.5238609935
2516,174876.4030709328
2517,139249.11288749863
2518,149220.9502167821
2519,234513.01661703517
2520,220239.041535587
2521,189294.64757226116
2522,218527.36973662578
2523,120052.93933449569
2524,145447.82727272436
2525,158643.28779729226
2526,133293.65765148718
2527,107876.17915255028
2528,129644.93594277228
2529,135105.28506489433
2530,124929.46401780011
2531,257005.97720898877
2532,230208.18632490127
2533,197577.97842084683
2534,220163.06396483863
2535,294353.2734468219
2536,236434.27383949675
2537,226801.2500547375
2538,178963.73596987064
2539,182146.23760272728
2540,179540.321219334
2541,179248.42228267418
2542,170883.0776414255
2543,122091.32505045773
2544,120750.17819369154
2545,125391.33177500249
2546,120803.15175536103
2547,140185.73382521365
2548,150503.06685461095
2549,163079.43412412793
2550,435405.0575641978
2551,141088.5248516137
2552,131682.8683596487
2553,73435.98957452843
2554,112122.29094985305
2555,121609.15654697698
2556,100261.98944380511
2557,109354.96990490216
2558,154038.95737062008
2559,137726.36692436037
2560,146953.02315762264
2561,147176.7755309813
2562,146217.7453922431
2563,160884.3465940775
2564,197956.68288754107
2565,141537.24381995542
2566,170331.4771978281
2567,131766.52516587122
2568,202238.88341983204
2569,204495.38370557863
2570,120597.299169546
2571,198551.1061173088
2572,134639.17637484224
2573,221346.29182765892
2574,262812.1833700468
2575,132934.34132558884
2576,123888.87022435458
2577,152476.80938920946
2578,86332.66013812827
2579,66498.14954509046
2580,122450.14857497474
2581,129794.29281634618
2582,124860.57468785431
2583,260607.34831024162
2584,165662.97355720884
2585,202110.75497351878
2586,214558.09102114875
2587,189988.31925180968
2588,146857.48267859867
2589,148640.78413342693
2590,198620.69680710346
2591,199126.93824952914
2592,215122.08785866032
2593,236426.65361634002
2594,171227.76541678392
2595,195709.00405551848
2596,289867.215849279
2597,195440.55193079877
2598,281968.3053777383
2599,313648.5882256062
2600,131700.42533131732
2601,167500.9968890832
2602,79300.54028315339
2603,90244.3675564692
2604,87268.23336261779
2605,73608.21761481438
2606,147803.8891676259
2607,209859.0185837019
2608,200956.63107081124
2609,167301.30887000824
2610,113721.72178864146
2611,121079.42993922271
2612,159390.35991781563
2613,135624.5880733912
2614,126663.3800621535
2615,158040.86364180123
2616,138330.577218899
2617,182709.69168538463
2618,212291.43671909484
2619,191369.47485610197
2620,184149.20771007778
2621,182847.3278299676
2622,184939.9694730543
2623,241866.82420973384
2624,327320.2466030685
2625,286907.9139421487
2626,173741.29681228203
2627,165722.4450448778
2628,497104.1921355207
2629,533646.00569294
2630,345509.6702688988
2631,473407.94295761816
2632,460327.3928953495
2633,309478.25305327267
2634,422304.8955020518
2635,154144.02501299098
2636,179290.81492681967
2637,175254.86756826795
2638,244595.50260276356
2639,189250.46341556948
2640,160740.40019437458
2641,104393.14792835231
2642,194711.1513391922
2643,99468.67653939208
2644,123703.77662368432
2645,106876.60366974084
2646,95417.46530461301
2647,104046.5395916349
2648,144543.22128912073
2649,141669.64872424124
2650,135753.3374093561
2651,143252.4826126237
2652,402060.36552687176
2653,239934.31779074695
2654,266044.74190013215
2655,386310.20445601153
2656,298058.35519338626
2657,342284.37774235476
2658,291972.2299215186
2659,297938.21114458045
2660,345919.6020558467
2661,355902.49914327543
2662,369651.3510493049
2663,274937.724363271
2664,269860.777797044
2665,300447.3641234714
2666,262097.3273754258
2667,160206.13600981425
2668,174301.63962620057
2669,195539.26215823082
2670,272820.67780758574
2671,178195.90139329073
2672,197087.17320469467
2673,199492.90548322437
2674,200163.6859987655
2675,175188.94227928173
2676,188249.55445000457
2677,196888.58496351624
2678,266919.7322546335
2679,276882.603495462
2680,286587.5910257826
2681,432938.586286229
2682,327849.44194155553
2683,574108.9862437822
2684,324083.80648187426
2685,328125.15359707316
2686,247457.62466458353
2687,349736.0043211732
2688,207748.1148016536
2689,199093.16311172093
2690,469157.53815876076
2691,202169.63572408183
2692,128001.63507238097
2693,192923.05538081157
2694,132547.4189834077
2695,190340.5159804727
2696,182922.70101925926
2697,194065.1536773481
2698,195235.73770306568
2699,179992.06795126465
2700,158442.85666979372
2701,159255.13699300744
2702,113446.0363189961
2703,119897.89600450387
2704,141311.29050260506
2705,121485.99902576632
2706,117766.65980548432
2707,127847.67848214568
2708,135151.56922758184
2709,110159.6851991681
2710,128684.7823706636
2711,266124.3680121499
2712,393699.933107318
2713,173786.91015387225
2714,149601.65027400167
2715,169928.536767872
2716,141658.37598809885
2717,182202.4240403143
2718,222731.32459246283
2719,161727.9054099644
2720,164540.0928792833
2721,136867.54084759846
2722,152575.97751787538
2723,135972.15156435338
2724,129217.67086765471
2725,136326.18977094494
2726,150147.1495406838
2727,176946.30449026154
2728,183175.63902375285
2729,149337.80587401811
2730,148941.1614208587
2731,126882.03634307104
2732,130482.20929065425
2733,157259.71995675386
2734,147355.6884478663
2735,144272.49328954014
